dia_chi,latitude,longitude,price_
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,2.4
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,6.0
"TP Hồ Chí Minh, Bình Chánh",10.7500035,106.51488582967849,2.3
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.8
"Hà Nội, Hà Đông",20.9702189,105.7749566,8.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"Hà Nội, Long Biên",21.0257066,105.8921527,5.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,8.6
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,3.5
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,4.5
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,8.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.3
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,10.1
"Hà Nội, Long Biên",21.0257066,105.8921527,5.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.7
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,3.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.2
"Hà Nội, Hà Đông",20.9702189,105.7749566,8.4
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,9.2
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.8
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,2.8
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,1.5
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.4
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.3
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,2.9
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.1
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,8.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,1.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.7
"Hà Nội, Long Biên",21.0257066,105.8921527,7.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.7
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,2.7
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,6.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.9
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,2.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.8
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,6.7
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.1
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,6.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.9
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,4.3
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.8
"Hà Nội, Long Biên",21.0257066,105.8921527,10.5
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,6.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.0
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,12.9
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,7.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,9.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.0
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,5.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.8
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,5.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.4
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,4.0
"Hà Nội, Long Biên",21.0257066,105.8921527,9.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,9.5
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.1
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,7.7
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.6
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,2.8
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,3.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.3
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,8.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,9.3
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,7.2
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,4.7
"Hà Nội, Long Biên",21.0257066,105.8921527,11.5
"Hà Nội, Long Biên",21.0257066,105.8921527,12.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,10.1
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,8.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,11.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,3.6
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,4.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.8
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,5.9
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.1
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,5.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,6.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.7
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,5.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,2.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.2
"Hà Nội, Gia Lâm",21.0238721,105.97050129109073,6.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.6
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,5.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,5.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.5
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.6
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,6.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,3.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.2
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,2.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.6
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.7
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,8.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.1
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,2.4
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,9.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.0
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,2.9
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,6.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.2
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,5.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.3
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,3.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.1
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,3.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,10.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,7.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,8.7
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,6.8
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,2.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,7.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,6.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.0
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,3.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.8
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,2.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.9
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.0
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,10.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.1
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,8.2
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,5.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.2
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,8.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.8
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,4.6
"Hà Nội, Long Biên",21.0257066,105.8921527,10.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,9.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.3
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,8.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,2.9
"TP Hồ Chí Minh, Bình Chánh",10.7500035,106.51488582967849,0.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,4.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.8
"TP Hồ Chí Minh, Nhà Bè",10.650967049999998,106.72638246812322,6.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.2
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,2.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,9.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,10.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,6.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.1
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,5.6
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,9.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.1
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.9
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,6.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,4.6
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.3
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.2
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,3.6
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,5.2
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,10.7
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,5.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.2
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.3
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,5.7
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.2
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.2
"Hà Nội, Long Biên",21.0257066,105.8921527,6.0
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,3.2
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.0
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,7.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.8
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,10.4
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,6.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.2
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,1.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.2
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.2
"Hà Nội, Long Biên",21.0257066,105.8921527,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,6.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,6.0
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,11.2
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,11.5
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,9.5
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,6.6
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,5.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,2.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,2.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.5
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,4.9
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,5.9
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,2.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,7.3
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.9
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.7
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,4.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.3
"Hà Nội, Long Biên",21.0257066,105.8921527,6.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,2.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,5.0
"Hà Nội, Đông Anh",21.0866512,105.8884768,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.4
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.6
"Hà Nội, Đông Anh",21.0866512,105.8884768,5.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,4.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,3.2
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.3
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,2.9
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.1
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,2.7
"Hà Nội, Long Biên",21.0257066,105.8921527,9.0
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.3
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,10.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,3.4
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,5.2
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,0.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.9
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.9
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,3.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,10.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.0
"Hà Nội, Long Biên",21.0257066,105.8921527,7.6
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.6
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.6
"Khánh Hòa, Nha Trang",12.2431693,109.1898675,1.3
"Thừa Thiên Huế, Phú Vang",16.4423967,107.74402210205596,6.8
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,0.9
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,1.0
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,6.5
"Hà Nội, Long Biên",21.0257066,105.8921527,1.3
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.2
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.7
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.7
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.0
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.4
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.2
